#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate
0	-7287.0363601250365	-7282.383983764937	-4.652376360099735	-7282.383983764937	2.149105658912867	-4.652376360099735	1.0	0.5
1000	-4863.9139198099965	-4862.082798736604	-1.831121073392615	-4862.082798736604	1.0760129142719446	-1.831121073392615	1.9314898758935897	0.7757789080693193
2000	-4866.229458742162	-4863.521310918876	-2.708147823285369	-4863.521310918876	1.219547810788526	-2.708147823285369	0.8825775132491108	0.16382876572703614
3000	-4865.870497147307	-4862.185047079118	-3.6854500681890734	-4862.185047079118	1.061875208264018	-3.6854500681890734	4.311338553499379	0.15036998949870983
4000	-4864.557964757257	-4862.9512697329055	-1.6066950243513238	-4862.9512697329055	0.9530352755212989	-1.6066950243513238	3.4255692928369266	0.09194436097959754
5000	-4864.526019936889	-4863.097444569636	-1.4285753672531922	-4863.097444569636	1.0506041953064422	-1.4285753672531922	2.502164901707357	0.26305338374303083
6000	-4867.37944352031	-4865.434201795868	-1.9452417244422637	-4865.434201795868	0.9704547169681301	-1.9452417244422637	2.1747102910273974	0.7487443614731161
7000	-4862.609874342252	-4861.987608970231	-0.6222653720201993	-4861.987608970231	1.038204797624775	-0.6222653720201993	0.7081817553364045	0.7782286125211071
8000	-4865.536049393997	-4864.615976702237	-0.9200726917598905	-4864.615976702237	1.0717101532835558	-0.9200726917598905	0.6582191672805741	0.7803475471507779
9000	-4865.834766295799	-4864.248572174182	-1.5861941216173185	-4864.248572174182	1.0427613235014244	-1.5861941216173185	0.32441255764761406	0.7928814446065974
10000	-4869.166449010866	-4868.03902263902	-1.1274263718462003	-4868.03902263902	0.8920989603830628	-1.1274263718462003	0.7312798304102246	0.5460237155932619
11000	-4866.604008486196	-4864.840087626225	-1.7639208599713294	-4864.840087626225	1.163357886900766	-1.7639208599713294	0.9617514121292122	0.4178712844509371
12000	-4865.691756974892	-4864.557773924991	-1.133983049901388	-4864.557773924991	0.9972928258356049	-1.133983049901388	2.0900414389150437	0.1502629419603542
13000	-4866.199118264124	-4864.484368553426	-1.7147497106977667	-4864.484368553426	1.1165449338140547	-1.7147497106977667	2.424376364086951	0.2452736982817609
14000	-4865.33148562019	-4864.240184156612	-1.0913014635776754	-4864.240184156612	1.0024965043863319	-1.0913014635776754	2.1648231161423785	0.5765722767941569
